movie_id,title,genres,imdbId,poster_path,tmdbId,movie_descriptions,cast
2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",['Drama'],84390,/h3iNimtw6HsFTtAvEDF3XYZ4Y5T.jpg,42113,In a small village in a valley everyone who reaches the age of 70 must leave the village and go to a certain mountain top to die. If anyone should refuse they would disgrace their family. Old Orin is 69. This winter it is her turn to go to the mountain. But first she must make sure that her eldest son Tatsuhei finds a wife.,"['Ken Ogata', 'Sumiko Sakamoto', 'Tonpei Hidari', 'Aki Takejo', 'Shoichi Ozawa', 'Fujio Tokita']"
2513,Pet Sematary (1989),['Horror'],98084,/a1gIACZb04bL8EvLqMpofW2Eqeo.jpg,8913,"After the Creed family's cat is accidentally killed, a friendly neighbor advises its burial in a mysterious nearby cemetery.","['Dale Midkiff', 'Fred Gwynne', 'Denise Crosby', 'Brad Greenquist', 'Michael Lombard', 'Miko Hughes']"
2514,Pet Sematary II (1992),['Horror'],105128,/9g6ngNlHOfMfQnaKkw9468p67d4.jpg,10906,"The ""sematary"" is up to its old zombie-raising tricks again. This time, the protagonists are Jeff Matthews, whose mother died in a Hollywood stage accident, and Drew Gilbert, a boy coping with an abusive stepfather.","['Edward Furlong', 'Anthony Edwards', 'Clancy Brown', 'Jared Rushton', 'Darlanne Fluegel', 'Jason McGuire']"
2515,Children of the Corn II: The Final Sacrifice (1993),['Horror'],106557,/5UaH4zhfKT1taJGHUwPxm29ZENf.jpg,25748,"When a tabloid reporter and his son travel to a quiet Midwestern town to investigate a gruesome massacre, they fall victim to a possessed orphan named Micah.","['Terence Knox', 'Paul Scherrer', 'Ryan Bollman', 'Christie Clark', 'Rosalind Allen', 'Ned Romero']"
2516,Children of the Corn III (1994),['Horror'],109415,/xTNGI3MGTlOTiYU9ucfWd79kV2k.jpg,25749,"After a couple adopts a pair of orphaned brothers, it becomes alarmingly clear the boys are much more than they seem.","['Daniel Cerny', 'Ron Melendez', 'Jim Metzler', 'Nancy Lee Grahn', 'Jon Clair', 'Mari Morrow']"
2517,Christine (1983),['Horror'],85333,/mMtUJke2TtIoT6JB9hkvERmsSu8.jpg,8769,"Nerdy high schooler Arnie Cunningham falls for Christine, a rusty 1958 Plymouth Fury, and becomes obsessed with restoring the classic automobile to her former glory. As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty. Arnie's girlfriend Leigh and best friend Dennis reach out to him, only to be met by a Fury like no other.","['Keith Gordon', 'John Stockwell', 'Alexandra Paul', 'Robert Prosky', 'Harry Dean Stanton', 'Christine Belford']"
2518,Night Shift (1982),['Comedy'],84412,/iS78MFtMDwWDP748juZQBK57C9o.jpg,14742,"A nebbish of a morgue attendant gets shunted back to the night shift where he is shackled with an obnoxious neophyte partner who dreams of the ""one great idea"" for success. His life takes a bizarre turn when a prostitute neighbor complains about the loss of her pimp. His partner, upon hearing the situation, suggests that they fill that opening themselves using the morgue at night.","['Henry Winkler', 'Michael Keaton', 'Shelley Long', 'Gina Hecht', 'Pat Corley', 'Bobby Di Cicco']"
2519,House on Haunted Hill (1958),['Horror'],51744,/g5kdFt3piV3w1pG65W9sSToJ7HB.jpg,15856,"Frederick Loren invites five strangers to the party of a lifetime and offers each of them $10,000 if they can stay the night in the reportedly haunted house. Armed with a gun for protection, each guest arrives in a hearse and will either leave in it much richer…Or dead.","['Vincent Price', 'Carol Ohmart', 'Richard Long', 'Alan Marshal', 'Carolyn Craig', 'Elisha Cook Jr.']"
2520,Airport (1970),['Drama'],65377,/6iOKluJfyiU1SLZbGYrY7Z0i6k0.jpg,10671,"An airport manager tries to keep his terminals open during a snowstorm, while a suicide bomber plots to blow up a Boeing 707 airliner in flight.","['Burt Lancaster', 'Dana Wynter', 'Dean Martin', 'Barbara Hale', 'Jean Seberg', 'Jacqueline Bisset']"
2521,Airport 1975 (1974),['Drama'],71110,/etfUuwVCvywq8mGspT94CBeLpSz.jpg,27932,"When an in-flight collision incapacitates the pilots of an airplane bound for Los Angeles, stewardess Nancy Pryor is forced to take over the controls. From the ground, her boyfriend Alan Murdock, a retired test pilot, tries to talk her through piloting and landing the 747 aircraft. Worse yet, the anxious passengers — among which are a noisy nun and a cranky man — are aggravating the already tense atmosphere.","['Charlton Heston', 'Karen Black', 'George Kennedy', 'Efrem Zimbalist Jr.', 'Susan Clark', 'Helen Reddy']"
2522,Airport '77 (1977),['Drama'],75648,/m9b3frZR0Wu8I3ayN3QPrxfZMvC.jpg,7227,"Flight 23 has crashed in the Bermuda Triangle after a hijacking gone wrong. Now the surviving passengers must brave panic, slow leaks, oxygen depletion, and more while attempting a daring plan, all while 200 feet underwater.","['Jack Lemmon', 'Lee Grant', 'Brenda Vaccaro', 'Joseph Cotten', 'Olivia de Havilland', 'Darren McGavin']"
2523,Rollercoaster (1977),"['Drama', 'Thriller']",76636,/dy23SSGZDp3dftzhDvHXOEM6OaN.jpg,10670,"A young terrorist kills and injures patrons of a Norfolk amusement park by placing homemade explosives on the track of one of its roller coasters. After staging a similar incident in Pittsburgh, he sends a tape to a meeting of major amusement park executives in Chicago, demanding $1 million to make him stop.","['George Segal', 'Richard Widmark', 'Timothy Bottoms', 'Harry Guardino', 'Susan Strasberg', 'Henry Fonda']"
2524,"Towering Inferno, The (1974)","['Action', 'Drama']",72308,/mFM1GbrRrT3DWUFFo8koSITFnYe.jpg,5919,"At the opening party of a colossal—but poorly constructed—skyscraper, a massive fire breaks out, threatening to destroy the tower and everyone in it.","['Steve McQueen', 'Paul Newman', 'William Holden', 'Faye Dunaway', 'Fred Astaire', 'Susan Blakely']"
2525,Alligator (1980),"['Action', 'Horror', 'Sci-Fi']",80354,/bWANAIIeNPzwEmrYUvZFECTbBX6.jpg,33518,"A baby alligator is flushed down a toilet and survives by eating discarded lab animals that have been injected with growth hormones. The now gigantic animal escapes the city sewers and goes on a rampage, pursued by a cop and a big-game hunter.","['Robert Forster', 'Robin Riker', 'Michael V. Gazzo', 'Dean Jagger', 'Sydney Lassick', 'Jack Carter']"
2526,Meteor (1979),['Sci-Fi'],79550,/xMUuS1KFHRTFSf3PAY2tsbBdqkL.jpg,40160,"After a collision with a comet, a nearly 8km wide piece of the asteroid ""Orpheus"" is heading towards Earth. If it hits, it will cause an incredible catastrophe that will probably extinguish mankind. To stop the meteor, NASA wants to use the illegal nuclear weapon satellite ""Hercules,"" but discovers soon that it doesn't have enough firepower. Their only chance to save the world is to join forces with the USSR, which has also launched such an illegal satellite. But will both governments agree?","['Sean Connery', 'Natalie Wood', 'Karl Malden', 'Brian Keith', 'Martin Landau', 'Trevor Howard']"
2527,Westworld (1973),"['Action', 'Sci-Fi', 'Thriller', 'Western']",70909,/qNt29HzxwZ4jGTgSRxdA34ino9Q.jpg,2362,"Delos is a futuristic amusement park that features themed worlds populated by human-like androids. After two patrons have a run-in with a menacing gunslinger in West World, the androids at Delos all begin to malfunction, causing havoc throughout the park.","['Yul Brynner', 'Richard Benjamin', 'James Brolin', 'Norman Bartold', 'Alan Oppenheimer', 'Victoria Shaw']"
2528,Logan's Run (1976),"['Action', 'Adventure', 'Sci-Fi']",74812,/v3ILN8ROPcrNRJ8S7GH24JyihH8.jpg,10803,"In the 23rd century, inhabitants of a domed city freely experience all of life's pleasures — but no one is allowed to live past 30. Citizens can try for a chance at being ""renewed"" in a civic ceremony on their 30th birthday. Escape is the only other option.","['Michael York', 'Richard Jordan', 'Jenny Agutter', 'Roscoe Lee Browne', 'Farrah Fawcett', 'Michael Anderson Jr.']"
2529,Planet of the Apes (1968),"['Action', 'Sci-Fi']",63442,/2r9iKnlSYEk4daQadsXfcjHfIjQ.jpg,871,"Astronaut Taylor crash lands on a distant planet ruled by apes who use a primitive race of humans for experimentation and sport. Soon Taylor finds himself among the hunted, his life in the hands of a benevolent chimpanzee scientist.","['Charlton Heston', 'Roddy McDowall', 'Kim Hunter', 'Maurice Evans', 'James Whitmore', 'James Daly']"
2530,Beneath the Planet of the Apes (1970),"['Action', 'Sci-Fi']",65462,/szHCeYwi4ubewuYnlnz0YGqWnQC.jpg,1685,"The sole survivor of an interplanetary rescue mission lands on the planet of the apes, and uncovers a horrible secret beneath the surface.","['James Franciscus', 'Kim Hunter', 'Maurice Evans', 'Charlton Heston', 'Linda Harrison', 'Paul Richards']"
2531,Battle for the Planet of the Apes (1973),"['Action', 'Sci-Fi']",69768,/dP5dYjLp5p2CG103cJMio4Nj29d.jpg,1705,"The fifth and final episode in the Planet of the Apes series. After the collapse of human civilization, a community of intelligent apes led by Caesar lives in harmony with a group of humans. Gorilla General Aldo tries to cause an ape civil war and a community of human mutants who live beneath a destroyed city try to conquer those whom they perceive as enemies. All leading to the finale.","['Roddy McDowall', 'Natalie Trundy', 'Austin Stoker', 'Severn Darden', 'Claude Akins', 'Paul Williams']"
2532,Conquest of the Planet of the Apes (1972),"['Action', 'Sci-Fi']",68408,/tzKZRY2opw5MruSkevffgT5ocun.jpg,1688,"In a futuristic world that has embraced ape slavery, a chimpanzee named Caesar resurfaces after almost twenty years of hiding from the authorities, and prepares for a revolt against humanity.","['Roddy McDowall', 'Don Murray', 'Ricardo Montalban', 'Hari Rhodes', 'Severn Darden', 'Lou Wagner']"
2533,Escape from the Planet of the Apes (1971),"['Action', 'Sci-Fi']",67065,/vqD7qjBRizY7sPVIHbFRUZwgEXL.jpg,1687,"The world is shocked by the appearance of three talking chimpanzees, who arrived mysteriously in a spacecraft. Intrigued by their intelligence, humans use them for research - until the apes attempt to escape.","['Roddy McDowall', 'Kim Hunter', 'Bradford Dillman', 'Natalie Trundy', 'Eric Braeden', 'William Windom']"
2534,Avalanche (1978),['Action'],77189,/zMORD6VDGIWo5thfMuA4Edb1mbj.jpg,166680,"After an avalanche of snow crashes into their ski resort, a holiday at a winter wonderland turns into a game of survival for a group of vacationers.","['Rock Hudson', 'Mia Farrow', 'Robert Forster', 'Jeanette Nolan', 'Rick Moses', 'Steve Franken']"
2535,Earthquake (1974),['Action'],71455,/6hJorsInxNpj1dIekh6dK6Kh9S6.jpg,11123,"Various interconnected people struggle to survive when an earthquake of unimaginable magnitude hits Los Angeles, California.","['Charlton Heston', 'Ava Gardner', 'George Kennedy', 'Lorne Greene', 'Geneviève Bujold', 'Richard Roundtree']"
2536,"Concorde: Airport '79, The (1979)",['Drama'],78740,/fQ6NhOGYOHfgccDdRLh7N6vOgw8.jpg,29723,"Aviation disaster-prone Joe Patroni must contend with nuclear missiles, the French Air Force and the threat of the plane splitting in two over the Alps.","['Robert Wagner', 'Susan Blakely', 'Alain Delon', 'Sylvia Kristel', 'George Kennedy', 'David Warner']"
2537,Beyond the Poseidon Adventure (1979),['Adventure'],78856,/hTsUNXz38lIvDlJt7z8wzctuEFV.jpg,31638,"After ""The Poseidon Adventure"", in which the ship got flipped over by a tidal wave, the ship drifts bottom-up in the sea. While the passengers are still on board waiting to be rescued, two rivaling salvage parties enter the ship on search for money, gold and a small amount of plutonium.","['Michael Caine', 'Sally Field', 'Telly Savalas', 'Peter Boyle', 'Jack Warden', 'Shirley Knight']"
2538,Dancemaker (1998),['Documentary'],175550,/iR6z334jcMEv2hQoEu2xX0JzJMy.jpg,113286,"A look at Paul Taylor and his dance company over several months in 1997. Preparation of Taylor's piece, ""Piazzolla Caldera,"" from conception and rehearsals to opening night at City Center, frames the film. The troupe's trip to India falls in the middle. Included are black and white footage of rehearsals, and, in color, interviews with Taylor, his dancers, dance critics and scholars, and those who manage the business side. There is also footage of a younger Taylor dancing and film of the troupe performing a dozen Taylor pieces. His genius, his roots, his method of working with dancers, and his sometimes difficult nature draw the attention of those who comment.",[]
2539,Analyze This (1999),['Comedy'],122933,/eqa4TEgkx63WRhqyD8eTwmL7bUi.jpg,9535,"Countless wiseguy films are spoofed in this film that centers on the neuroses and angst of a powerful Mafia racketeer who suffers from panic attacks. When Paul Vitti needs help dealing with his role in the ""family,"" unlucky shrink Dr. Ben Sobel is given just days to resolve Vitti's emotional crisis and turn him into a happy, well-adjusted gangster.","['Robert De Niro', 'Billy Crystal', 'Lisa Kudrow', 'Chazz Palminteri', 'Kresh Novakovic', 'Bart Tangredi']"
2540,"Corruptor, The (1999)","['Action', 'Crime', 'Drama', 'Thriller']",142192,/1Eg34AuZG1jtAvdM8xGHW5jiwCF.jpg,9455,"Danny is a young cop partnered with Nick, a seasoned but ethically tainted veteran. As the two try to stop a gang war in Chinatown, Danny relies on Nick but grows increasingly uncomfortable with the way Nick gets things done.","['Mark Wahlberg', 'Chow Yun-Fat', 'Byron Mann', 'Kim Chan', 'Ric Young', 'Paul Ben-Victor']"
2541,Cruel Intentions (1999),['Drama'],139134,/76cCsRtQ5MJBAqoigojXsLXLJwh.jpg,796,"Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.","['Sarah Michelle Gellar', 'Ryan Phillippe', 'Reese Witherspoon', 'Selma Blair', 'Louise Fletcher', 'Joshua Jackson']"
2542,"Lock, Stock & Two Smoking Barrels (1998)","['Comedy', 'Crime', 'Thriller']",120735,/6pJB2t3MbQUy9m5pFIBHXLqnqNd.jpg,100,A card shark and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.,"['Vinnie Jones', 'Jason Flemyng', 'Dexter Fletcher', 'Nick Moran', 'Jason Statham', 'Steven Mackintosh']"
2543,Six Ways to Sunday (1997),['Comedy'],127288,/5Y2MYk6966UCtxY1tm9d41H2LyT.jpg,47501,"Harry Odum is a henpecked 18-year-old momma's boy with a violent temper in Youngstown, Ohio. After impressing a local boss of the Jewish Mafia, he begins working as a hit man alongside crack addict Arnie Finklestein.","['Norman Reedus', 'Debbie Harry', 'Adrien Brody', ""Paul D'Amato"", 'Holter Graham', 'Peter Appel']"
2544,"School of Flesh, The (L' Ãcole de la chair) (1998)",['Drama'],157208,/esyIrOG6cjRYIAfjI3Sj9ijA8LQ.jpg,77936,"Fashion executive Dominique's obsession for Quentin, a young bisexual hustler, fills her desire for physical love but leaves her taxed emotionally. Twists and turns in the relationship, along with the man's violent and abusive nature, force Dominique to reconcile the conflicts created by her passion. In this quest, Dominique is aided, and sometimes hindered, by friends, clients, and Quentin's former and current acquaintances.","['Isabelle Huppert', 'Vincent Martinez', 'Vincent Lindon', 'Marthe Keller', 'François Berléand', 'Danièle Dubroux']"
